Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Icteridae,94215,179112,Active,Molothrus ater,Brown-headed Cowbird,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Icteridae,94206,179104,Active,Quiscalus quiscula,Common Grackle,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Icteridae,93601,179034,Active,Sturnella magna,Eastern Meadowlark,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Laniidae,88273,178511,Active,Lanius excubitor,Northern Shrike,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Mimidae,89977,178625,Active,Dumetella carolinensis,Gray Catbird,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Mimidae,88394,178620,Active,Mimus polyglottos,Northern Mockingbird,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Mimidae,89979,178627,Active,Toxostoma rufum,Brown Thrasher,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Motacillidae,87454,178489,Active,Anthus spinoletta,Water Pipit,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Paridae,266957,554138,Active,Baeolophus bicolor,Tufted Titmouse,Parus bicolor,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Paridae,265874,554382,Active,Poecile atricapillus,Black-capped Chickadee,Parus atricapillus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Paridae,265876,554383,Active,Poecile carolinensis,Carolina Chickadee,Parus carolinensis,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773817,,Inactive,Cardellina canadensis,Canada Warbler,Wilsonia canadensis,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773781,,Inactive,Cardellina pusilla,Wilson's Warbler,Wilsonia pusilla,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,92675,178914,Active,Dendroica pinus,Pine Warbler,Setophaga pinus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,513754,-670820,Inactive,Geothlypis formosa,Kentucky Warbler,Oporornis formosus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,892361,,Inactive,Geothlypis philadelphia,Mourning Warbler,Oporornis philadelphia,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,92708,178944,Active,Geothlypis trichas,Common Yellowthroat,Geothlypis trichas brachidactylus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,628198,726195,Active,Helmitheros vermivorum,Worm-eating Warbler,Helmitheros vermivorus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,92730,178964,Active,Icteria virens,Yellow-breasted Chat,Icteria virens virens,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,91012,178844,Active,Mniotilta varia,Black-and-white Warbler,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,92701,178938,Active,Oporornis agilis,Connecticut Warbler,,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773769,,Inactive,Oreothlypis celata,Orange-crowned Warbler,Vermivora celata,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773770,,Inactive,Oreothlypis peregrina,Tennessee Warbler,Vermivora peregrina,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773768,,Inactive,Oreothlypis ruficapilla,Nashville Warbler,Vermivora ruficapilla,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773814,,Inactive,Parkesia motacilla,Louisiana Waterthrush,Seiurus motacilla,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773765,,Inactive,Parkesia noveboracensis,Northern Waterthrush,Seiurus noveboracensis,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,628220,726205,Active,Seiurus aurocapilla,Ovenbird,Seiurus aurocapillus,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,890949,,Inactive,Setophaga americana,Northern Parula,Parula americana,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773822,,Inactive,Setophaga caerulescens,Black-throated Blue Warbler,Dendroica caerulescens,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,890943,,Inactive,Setophaga castanea,Bay-breasted Warbler,Dendroica castanea,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,892360,,Inactive,Setophaga cerulea,Cerulean Warbler,Dendroica cerulea,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773816,,Inactive,Setophaga citrina,Hooded Warbler,Wilsonia citrina,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,773779,,Inactive,Setophaga coronata,Yellow-rumped Warbler,"Dendroica coronata coronata, Dendroica coronata",Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,890945,,Inactive,Setophaga discolor,Prairie Warbler,Dendroica discolor,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,890944,,Inactive,Setophaga dominica,Yellow-throated Warbler,Dendroica dominica,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,890953,,Inactive,Setophaga fusca,Blackburnian Warbler,Dendroica fusca,Present
SHEN,Shenandoah National Park,Bird,2,Passeriformes,Parulidae,774021,,Inactive,Setophaga magnolia,Magnolia Warbler,Dendroica magnolia,Present
