Code,Place_Name,Category,Sort,OrderName,FamilyName,Taxon,TSN,TaxonRecordStatus,ScientificName,CommonNames,Synonyms,Occurrence,Code ,Latitude,Longitude
OLYM,Olympic National Park,Mammal,1,Chiroptera,Vespertilionidae,88710,179991.0,Active,Myotis californicus,California myotis,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Chiroptera,Vespertilionidae,88714,179995.0,Active,Myotis evotis,long-eared myotis,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Chiroptera,Vespertilionidae,88706,179988.0,Active,Myotis lucifugus,"Little Brown Bat, Little Brown Myotis",Myotis lucifugus alascensis,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Chiroptera,Vespertilionidae,88709,179990.0,Active,Myotis volans,"hairy-winged myotis, long-legged myotis",Myotis volans longicrus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Chiroptera,Vespertilionidae,88726,180004.0,Active,Myotis yumanensis,Yuma myotis,Myotis yumanensis saturatus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Didelphimorphia,Didelphidae,88114,179921.0,Active,Didelphis virginiana,Virginia Opossum,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Lagomorpha,Leporidae,89638,180112.0,Active,Lepus americanus,snowshoe rabbit,"Lepus washingtonii, Lepus washingtonii washingtonii, Lepus americanus washingtonii, Lepus americanus cascadensis",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Aplodontiidae,89661,180133.0,Active,Aplodontia rufa,"Mountain Beaver, Sewellel","Aplodontia rufa rufa, Aplodontia olympica",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Castoridae,90673,180212.0,Active,Castor canadensis,"Pacific beaver, American beaver, Pacific beaver","Castor canadensis leucodonta, Castor canadensis pacificus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,90763,180294.0,Active,Clethrionomys gapperi,gapper red-backed mouse,"Clethrionomys gapperi nivarius, Clethrionomys gapperi occidentalis",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,90768,180299.0,Active,Microtus longicaudus,long-tailed vole,"Microtus macrurus, Microtus longicaudus macrurus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,91704,180313.0,Active,Microtus oregoni,creeping vole,"Microtus morosus, Microtus oregoni oregoni",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,91707,180316.0,Active,Microtus townsendii,Townsend's vole,"Microtus townsendii townsendii, Microtus pumilus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,91768,180371.0,Active,Neotoma cinerea,bushy-tailed woodrat,"Neotoma occidentalis, Neotoma cinerea occidentalis",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,91709,180318.0,Active,Ondatra zibethicus,muskrat,Ondatra zibethicus osoyoosensis,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,260609,552497.0,Active,Peromyscus keeni,Columbian mouse,"Peromyscus oreas oreas, Peromyscus oreas, Peromyscus keeni oreas",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,90743,180276.0,Active,Peromyscus maniculatus,white-footed mouse,"Peromyscus maniculatus austerus, Peromyscus maniculatus oreas, Peromyscus akeleyi",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Cricetidae,91754,180359.0,Active,Phenacomys intermedius,heather vole,"Phenacomys intermedius olympicus, Phenacomys intermedius oramontis, Phenacomys olympicus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Dipodidae,155103,-501885.0,Active,Zapus trinotatus trinotatus,Pacific jumping mouse,"Zapus trinotatus, Zapus princeps trinotatus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Erethizontidae,91792,180393.0,Active,Erethizon dorsatum,porcupine,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Geomyidae,892790,900458.0,Active,Thomomys mazama melanops,"Olympic mazama pocket gopher, Western Pocket Gopher","Thomomys talpoides melanops, Thomomys mazama melanops, Thomomys mazama, Thomomys melanops",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Muridae,91762,180366.0,Active,Mus musculus,House Mouse,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Muridae,91759,180363.0,Active,Rattus norvegicus,"Brown Rat, Norway Rat",,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Muridae,91758,180362.0,Active,Rattus rattus,"Black Rat, House Rat, Roof Rat",,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Sciuridae,1092339,,Active,Glaucomys oregonensis,"Northern Flying Squirrel, Bachman flying squirrel","Glaucomys sabrinus olympicus, Glaucomys sabrinus, Sciurus alpinus olympicus, Glaucomys sabrinus oregonensis",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Sciuridae,89670,180141.0,Active,Marmota olympus,Olympic marmot,Marmota caligata olympus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Sciuridae,911750,931136.0,Active,Tamias amoenus caurinus,"Yellow-pine Chipmunk, yellow pine chipmunk","Tamias amoenus, Tamias amoenus caurinus, Eutamias amoenus, Eutamias amoenus caurinus, Tamias caurinus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Sciuridae,90668,180208.0,Active,Tamias townsendii,Townsend chipmunk,"Eutamias townsendii, Eutamias townsendii cooperi, Tamias townsendii cooperi, Tamias townsendii townsendii, Eutamias townsendii townsendii",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Rodentia,Sciuridae,89698,180167.0,Active,Tamiasciurus douglasii,Douglas' squirrel,"Tamiasciurus douglasii douglasii, Sciurus douglasii, Sciurus douglasii douglasii",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88654,179940.0,Active,Sorex bendirii,"Bendire water shrew, Pacific water shrew",Sorex bendirii albiventer,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88122,179929.0,Active,Sorex cinereus,"cinereous shrew, masked shrew","Sorex cinereus streatori, Sorex cinereus cinereus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88665,179950.0,Active,Sorex monticolus,dusky shrew,"Sorex obscurus, Sorex monticolus setosus",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88127,179933.0,Active,Sorex palustris,"mountain water shrew, water shrew",Sorex palustris navigator,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88671,179956.0,Active,Sorex trowbridgii,"Trowbridge shrew, Trowbridge's shrew","Sorex trowbridgii destructoni, Sorex trowbridgii trowbridgii, Sorex trowbridgii destructioni",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Soricidae,88126,179932.0,Active,Sorex vagrans,wandering shrew,Sorex vagrans vagrans,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Talpidae,88692,179975.0,Active,Neurotrichus gibbsii,shrew-mole,"Neurotrichus gibbsii minor, Neurotrichus gibbsii gibbsii",Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Talpidae,88700,179982.0,Active,Scapanus orarius,coast mole,Scapanus orarius orarius,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Mammal,1,Soricomorpha,Talpidae,88701,179983.0,Active,Scapanus townsendii,"snow mole, Townsend's Mole",,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,79517,175309.0,Active,Accipiter cooperii,Cooper's Hawk,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,79508,175300.0,Active,Accipiter gentilis,Northern Goshawk,Astur atricapillus striatulus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304.0,Active,Accipiter striatus,Sharp-shinned Hawk,Accipiter velox,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,80429,175407.0,Active,Aquila chrysaetos,Golden Eagle,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350.0,Active,Buteo jamaicensis,Red-tailed Hawk,Buteo borealis calurus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,80391,175373.0,Active,Buteo lagopus,Rough-legged Hawk,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,79579,175365.0,Active,Buteo platypterus,Broad-winged Hawk,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430.0,Active,Circus cyaneus,Northern Harrier,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Accipitridae,80444,175420.0,Active,Haliaeetus leucocephalus,Bald Eagle,Haliaeetus leucocephalus alascanus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Cathartidae,79468,175265.0,Active,Cathartes aura,Turkey Vulture,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590.0,Active,Pandion haliaetus,Osprey,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77836,175122.0,Active,Aix sponsa,Wood Duck,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77782,175074.0,Active,Anas acuta,Northern Pintail,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77804,175094.0,Active,Anas americana,American Wigeon,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77806,175096.0,Active,Anas clypeata,Northern Shoveler,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77790,175081.0,Active,Anas crecca,Green-winged Teal,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77798,175089.0,Active,Anas cyanoptera,Cinnamon Teal,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77795,175086.0,Active,Anas discors,Blue-winged Teal,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77802,175092.0,Active,Anas penelope,Eurasian Wigeon,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77770,175063.0,Active,Anas platyrhynchos,Mallard,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77781,175073.0,Active,Anas strepera,Gadwall,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77723,175020.0,Active,Anser albifrons,Greater White-fronted Goose,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78519,175134.0,Active,Aythya affinis,Lesser Scaup,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77839,175125.0,Active,Aythya americana,Redhead,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78512,175128.0,Active,Aythya collaris,Ring-necked Duck,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78515,175130.0,Active,Aythya marila,Greater Scaup,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78513,175129.0,Active,Aythya valisineria,Canvasback,Nyroca valisineria,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77713,175011.0,Active,Branta bernicla,Brant,Branta nigricans,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,76625,174999.0,Active,Branta canadensis,Canada Goose,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,604603,714068.0,Active,Branta hutchinsii,Cackling Goose,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78531,175145.0,Active,Bucephala albeola,Bufflehead,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78527,175141.0,Active,Bucephala clangula,Common Goldeneye,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78530,175144.0,Active,Bucephala islandica,Barrow's Goldeneye,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,77742,175038.0,Active,Chen caerulescens,Snow Goose,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78533,175147.0,Active,Clangula hyemalis,Long-tailed Duck,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,76618,174992.0,Active,Cygnus buccinator,Trumpeter Swan,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,76612,174987.0,Active,Cygnus columbianus,Tundra Swan,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78535,175149.0,Active,Histrionicus histrionicus,Harlequin Duck,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78573,175183.0,Active,Lophodytes cucullatus,Hooded Merganser,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78551,175163.0,Active,Melanitta fusca,White-winged Scoter,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78560,175171.0,Active,Melanitta nigra,Black Scoter,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78559,175170.0,Active,Melanitta perspicillata,Surf Scoter,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78575,175185.0,Active,Mergus merganser,Common Merganser,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78577,175187.0,Active,Mergus serrator,Red-breasted Merganser,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Anseriformes,Anatidae,78564,175175.0,Active,Oxyura jamaicensis,Ruddy Duck,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Apodiformes,Apodidae,83047,178002.0,Active,Chaetura vauxi,Vaux's Swift,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Apodiformes,Apodidae,83039,177997.0,Active,Cypseloides niger,Black Swift,Nephoecetes niger borealis,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Apodiformes,Trochilidae,83888,178036.0,Active,Calypte anna,Anna's Hummingbird,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Apodiformes,Trochilidae,83893,178040.0,Active,Selasphorus rufus,Rufous Hummingbird,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979.0,Active,Chordeiles minor,Common Nighthawk,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81924,176996.0,Active,Brachyramphus marmoratus,Marbled Murrelet,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81919,176991.0,Active,Cepphus columba,Pigeon Guillemot,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81956,177023.0,Active,Cerorhinca monocerata,Rhinoceros Auklet,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81966,177032.0,Active,Fratercula cirrhata,Tufted Puffin,Lunda cirrhata,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81945,177013.0,Active,Ptychoramphus aleuticus,Cassin's Auklet,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81939,177008.0,Active,Synthliboramphus antiquus,Ancient Murrelet,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Alcidae,81900,176974.0,Active,Uria aalge,Common Murre,Uria troile californica,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Charadriidae,77630,176506.0,Active,Charadrius semipalmatus,Semipalmated Plover,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Charadriidae,77646,176520.0,Active,Charadrius vociferus,Killdeer,Oxyechus vociferus,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Charadriidae,265872,554381.0,Active,Pluvialis fulva,Pacific Golden-Plover,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Charadriidae,77697,176567.0,Active,Pluvialis squatarola,Black-bellied Plover,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Haematopodidae,77595,176475.0,Active,Haematopus bachmani,Black Oystercatcher,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81187,176935.0,Active,Hydroprogne caspia,Caspian Tern,Sterna caspia,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81064,176824.0,Active,Larus argentatus,Herring Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81069,176829.0,Active,Larus californicus,California Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81073,176832.0,Active,Larus canus,Mew Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81071,176830.0,Active,Larus delawarensis,Ring-billed Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,80383,176814.0,Active,Larus glaucescens,Glaucous-winged Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81083,176841.0,Active,Larus heermanni,Heermann's Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,80376,176808.0,Active,Larus hyperboreus,Glaucous Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81056,176817.0,Active,Larus occidentalis,Western Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,154750,-501532.0,Active,Larus occidentalis X glaucescens,Olympic Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81080,176839.0,Active,Larus philadelphia,Bonaparte's Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81079,176838.0,Active,Larus pipixcan,Franklin's Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,80385,176816.0,Active,Larus schistisagus,Slaty-backed Gull,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81068,176828.0,Active,Larus thayeri,Thayer's Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,848236,824079.0,Active,Leucophaeus atricilla,Laughing Gull,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81120,176875.0,Active,Rissa tridactyla,Black-legged Kittiwake,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81133,176887.0,Active,Sterna forsteri,Forster's Tern,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81134,176888.0,Active,Sterna hirundo,Common Tern,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81137,176890.0,Active,Sterna paradisaea,Arctic Tern,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Laridae,81183,176931.0,Active,Thalasseus elegans,Elegant Tern,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79222,176612.0,Active,Actitis macularia,Spotted Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79289,176673.0,Active,Aphriza virgata,Surfbird,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,77702,176571.0,Active,Arenaria interpres,Ruddy Turnstone,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,77705,176574.0,Active,Arenaria melanocephala,Black Turnstone,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79284,176669.0,Active,Calidris alba,Sanderling,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79276,176661.0,Active,Calidris alpina,Dunlin,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79269,176655.0,Active,Calidris bairdii,Baird's Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79255,176642.0,Active,Calidris canutus,Red Knot,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79283,176668.0,Active,Calidris mauri,Western Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79267,176653.0,Active,Calidris melanotos,Pectoral Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79270,176656.0,Active,Calidris minutilla,Least Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79260,176647.0,Active,Calidris ptilocnemis,Rock Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79282,176667.0,Active,Calidris pusilla,Semipalmated Sandpiper,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79273,176659.0,Active,Calidris ruficollis,Red-necked Stint,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,80257,176700.0,Active,Gallinago gallinago,"common snipe, Wilson's snipe",Capella delicata,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79247,176635.0,Active,Heteroscelus incanus,Wandering Tattler,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79291,176675.0,Active,Limnodromus griseus,Short-billed Dowitcher,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79295,176679.0,Active,Limnodromus scolopaceus,Long-billed Dowitcher,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79303,176686.0,Active,Limosa fedoa,Marbled Godwit,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79206,176599.0,Active,Numenius phaeopus,Whimbrel,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,265861,554376.0,Active,Phalaropus fulicaria,Red Phalarope,Phalaropus fulicarius,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,80295,176735.0,Active,Phalaropus lobatus,Northern Phalarope,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79231,176620.0,Active,Tringa flavipes,Lesser Yellowlegs,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79229,176619.0,Active,Tringa melanoleuca,Greater Yellowlegs,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Scolopacidae,79225,176615.0,Active,Tringa solitaria,Solitary Sandpiper,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Stercorariidae,80360,176794.0,Active,Stercorarius longicaudus,Long-tailed Jaeger,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Stercorariidae,80359,176793.0,Active,Stercorarius parasiticus,Parasitic Jaeger,,Probably Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Charadriiformes,Stercorariidae,80358,176792.0,Active,Stercorarius pomarinus,Pomarine Jaeger,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Columbiformes,Columbidae,82677,177071.0,Active,Columba livia,Rock Pigeon,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Columbiformes,Columbidae,525775,676899.0,Active,Patagioenas fasciata,Band-tailed Pigeon,Columba fasciata,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Columbiformes,Columbidae,82752,177139.0,Active,Streptopelia decaocto,Eurasian Collared-Dove,,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Columbiformes,Columbidae,82737,177125.0,Active,Zenaida macroura,Mourning Dove,Zenaida macroura marginella,Present,OLYM,47.802109,-123.604355
OLYM,Olympic National Park,Bird,2,Coraciiformes,Alcedinidae,83980,178119.0,Active,Ceryle alcyon,Belted Kingfisher,Megaceryle alcyon caurina,Present,OLYM,47.802109,-123.604355
